"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","Netherlands","SterfteRelatief_27 vs k_25Tot45Jaar_10","gemeente(n=213)","corr=-0.464","wijk(n=1806)","corr=-0.154","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs k_45Tot65Jaar_11","gemeente(n=213)","corr=0.245","wijk(n=1806)","corr=-0.063","reversed","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs k_65JaarOfOuder_12","gemeente(n=213)","corr=0.749","wijk(n=1806)","corr=0.476","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs Ongehuwd_13","gemeente(n=213)","corr=-0.379","wijk(n=1806)","corr=-0.22","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs Gehuwd_14","gemeente(n=213)","corr=0.092","wijk(n=1806)","corr=-0.027","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","no"
"","Netherlands","SterfteRelatief_27 vs Gescheiden_15","gemeente(n=213)","corr=0.318","wijk(n=1806)","corr=0.148","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs Verweduwd_16","gemeente(n=213)","corr=0.833","wijk(n=1806)","corr=0.448","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs WestersTotaal_17","gemeente(n=213)","corr=0.242","wijk(n=1806)","corr=0.071","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs NietWestersTotaal_18","gemeente(n=213)","corr=-0.215","wijk(n=1806)","corr=-0.007","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","SterfteRelatief_27 vs GeboorteTotaal_24","gemeente(n=213)","corr=-0.485","wijk(n=1806)","corr=-0.081","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs SterfteTotaal_26","gemeente(n=213)","corr=0.989","wijk(n=1806)","corr=0.924","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs HuishoudensTotaal_28","gemeente(n=213)","corr=0.222","wijk(n=1806)","corr=0.093","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs Eenpersoonshuishoudens_29","gemeente(n=213)","corr=0.14","wijk(n=1806)","corr=0.1","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs HuishoudensZonderKinderen_30","gemeente(n=213)","corr=0.471","wijk(n=1806)","corr=0.093","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs HuishoudensMetKinderen_31","gemeente(n=213)","corr=-0.476","wijk(n=1806)","corr=-0.213","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","SterfteRelatief_27 vs Woningvoorraad_34","gemeente(n=213)","corr=0.485","wijk(n=1806)","corr=0.032","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","no"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs Bevolkingsdichtheid_33","gemeente(n=213)","corr=-0.481","wijk(n=1800)","corr=-0.45","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs GemiddeldeWOZWaardeVanWoningen_35","gemeente(n=209)","corr=0.231","wijk(n=1669)","corr=0.267","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs PercentageEengezinswoning_36","gemeente(n=213)","corr=0.665","wijk(n=1771)","corr=0.718","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs PercentageMeergezinswoning_37","gemeente(n=213)","corr=-0.665","wijk(n=1771)","corr=-0.718","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs PercentageBewoond_38","gemeente(n=213)","corr=0.342","wijk(n=1771)","corr=0.153","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs PercentageOnbewoond_39","gemeente(n=213)","corr=-0.342","wijk(n=1771)","corr=-0.153","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs Koopwoningen_40","gemeente(n=213)","corr=0.751","wijk(n=1770)","corr=0.734","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs HuurwoningenTotaal_41","gemeente(n=213)","corr=-0.742","wijk(n=1770)","corr=-0.733","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs BouwjaarVoor2000_45","gemeente(n=213)","corr=-0.435","wijk(n=1771)","corr=-0.22","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs BouwjaarVanaf2000_46","gemeente(n=213)","corr=0.435","wijk(n=1771)","corr=0.22","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs GemiddeldElektriciteitsverbruikTotaal_47","gemeente(n=213)","corr=0.571","wijk(n=1776)","corr=0.703","similar","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs GemiddeldAardgasverbruikTotaal_55","gemeente(n=213)","corr=0.299","wijk(n=1768)","corr=0.471","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs AantalInkomensontvangers_64","gemeente(n=213)","corr=-0.446","wijk(n=1805)","corr=-0.243","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","yes","yes"
"","Netherlands","GemiddeldeHuishoudensgrootte_32 vs GemiddeldInkomenPerInkomensontvanger_65","gemeente(n=213)","corr=0.038","wijk(n=1713)","corr=0.111","magnitude_change","CBS Kerncijfers wijken en buurten 2024(table 83765NED), OData API, no registration required. gemeente=municipality, wijk=district (finer than gemeente, coarser than buurt/neighbourhood). Counts converted to per-1000-population rate; percentages/medians/averages kept as published.","no","yes"
