"area","annual_avg_wkly_wage","avg_annual_pay","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_pct_chg","estabs_per_1000_emp"
"08063","914","47531","0.9","-0.9","1.5","8.8","46.4","2.4","2.4","110.5210753401925"
"08065","1110","57697","1.4","8.8","19.5","21.3","29.2","9.9","9.8","99.82964224872232"
"08067","1192","61965","-2.8","0.8","4.8","11.4","33.7","4.0","4.0","114.1459437423563"
"08069","1344","69912","-2.2","0.3","3.9","11.0","32.0","3.5","3.6","87.37625880809061"
"08071","861","44773","-4.2","-0.1","-1.5","6.4","27.8","-1.4","-1.4","122.69681742043551"
"08073","1008","52392","-4.4","-0.7","2.2","8.8","35.8","3.1","3.0","78.6618444846293"
"08075","971","50507","-4.1","0.6","2.8","10.3","36.9","2.2","2.2","85.15057113187954"
"08077","1102","57309","-2.2","2.1","4.7","12.4","31.1","2.5","2.5","85.09810959559704"
"08079","826","42967","-1.2","5.0","5.5","12.1","27.9","0.5","0.5","133.33333333333334"
"08081","1108","57630","-6.5","-1.6","-2.6","3.2","17.3","-1.1","-1.1","98.61849096705632"
"08083","888","46173","-2.4","1.6","5.0","11.5","26.7","3.4","3.4","108.85433195810853"
"08085","1013","52650","-1.0","2.7","8.1","16.4","39.3","5.3","5.3","101.38709298224991"
"08087","1094","56874","-0.2","3.0","5.8","14.1","30.9","2.7","2.7","67.14481916679384"
"08089","892","46375","-3.6","-0.4","5.0","12.1","41.1","5.4","5.4","84.57218368021142"
"08091","964","50140","-3.4","-0.1","6.6","11.5","36.7","6.6","6.7","178.8617886178862"
"08093","1054","54828","-3.1","4.7","12.0","17.1","37.9","6.9","7.0","222.22222222222223"
"08095","961","49981","0.0","4.4","7.8","14.0","34.5","3.2","3.3","104.37710437710437"
"08097","1503","78151","-4.4","1.9","4.3","15.0","42.0","2.3","2.3","115.58513588463671"
"08099","855","44451","-2.0","-0.9","1.3","8.7","24.2","2.3","2.3","83.71511870054144"
"08101","1080","56178","-4.3","-0.9","2.5","9.0","27.8","3.4","3.5","62.36376458520323"
"08103","1174","61045","-6.1","0.5","3.6","6.8","22.0","3.1","3.1","95.53478712357217"
"08105","943","49025","-0.4","2.1","0.7","9.5","31.6","-1.4","-1.4","111.55734047300312"
"08107","1159","60252","-3.1","1.8","4.2","10.6","30.9","2.4","2.3","126.78912213740458"
"08109","826","42969","-2.1","5.7","9.6","11.4","51.3","3.6","3.7","131.78733031674207"
"08111","716","37238","-3.1","15.0","18.4","18.9","91.4","2.9","2.9","198.31223628691984"
"08113","1129","58699","-3.2","2.4","5.3","10.7","36.8","2.8","2.8","132.46667763699193"
"08115","853","44343","-4.9","-0.8","3.6","10.5","24.9","4.5","4.5","132.1525885558583"
"08117","1093","56817","-4.7","-0.2","2.0","5.4","25.7","2.2","2.2","111.51509776969804"
"08119","1038","53957","-5.6","1.6","5.4","17.3","44.8","3.8","3.8","124.27711554349109"
"08121","834","43384","-1.9","0.3","2.3","9.5","20.4","1.8","1.9","130.7300509337861"
"08123","1277","66380","-1.4","2.3","3.3","14.0","38.1","1.0","1.0","80.51200484738317"
"08125","953","49574","-2.9","1.9","4.2","11.4","26.8","2.3","2.3","109.35935935935936"
"08999","2404","125002","11.0","2.0","7.4","25.8","55.3","5.3","5.2","138.29787234042553"
"09110","1594","82874","100.0","0","0","0","0","0","0","70.05531034825813"
"09120","1441","74938","100.0","0","0","0","0","0","0","94.26641261042785"
"09130","1353","70364","100.0","0","0","0","0","0","0","92.28848294020248"
"09140","1377","71603","100.0","0","0","0","0","0","0","84.4788927681421"
"09150","1120","58265","100.0","0","0","0","0","0","0","102.87579883300917"
"09160","1237","64312","100.0","0","0","0","0","0","0","123.9252733255493"
"09170","1452","75517","100.0","0","0","0","0","0","0","73.67368219446277"
"09180","1356","70518","100.0","0","0","0","0","0","0","71.60165531131497"
"09190","2482","129052","100.0","0","0","0","0","0","0","116.03508490924095"
"09999","2876","149547","-23.8","-2.7","6.2","51.5","29.3","9.2","9.2","210.8331109788387"
"10001","1105","57464","5.2","1.1","7.6","-2.6","-48.8","6.5","6.4","82.34019501625136"
"10003","1545","80334","4.4","1.2","5.4","0.5","-33.1","4.2","4.1","91.16343982673153"
"10005","1059","55078","7.6","3.8","8.3","1.4","-33.3","4.3","4.4","118.49628207440094"
"10999","2069","107578","1.2","0.5","7.2","-6.0","-38.0","6.6","6.6","131.09346365302383"
"11001","2365","122982","1.4","0.2","4.6","-1.7","-2.6","4.3","4.3","68.75977524184673"
"11999","3434","178559","-14.3","74.1","43.2","104.0","104.8","-18.0","-18.0","127.65957446808511"
"12001","1227","63829","-0.8","0.3","4.2","-1.5","1.4","3.8","3.9","59.06936262345079"
"12003","858","44619","3.6","0.4","6.5","-1.4","-7.6","6.1","6.1","69.15739268680446"
"12005","1027","53407","1.8","2.7","6.5","1.7","-2.5","3.6","3.7","82.87346306515636"
"12007","940","48898","0.9","1.0","4.6","1.6","2.9","3.5","3.5","89.64206525182135"
"12009","1309","68051","-0.2","1.4","6.3","2.1","0.0","4.9","4.8","77.85267053245444"
"12011","1375","71492","-1.4","1.0","4.3","-0.3","-1.1","3.2","3.2","94.6282330079119"
"12013","802","41721","-2.6","2.8","7.3","-5.1","-14.3","4.3","4.4","81.61350844277673"
"12015","1040","54082","0.0","4.4","7.8","2.7","7.1","3.3","3.2","105.6333000142796"
"12017","941","48953","0.4","0.6","5.5","-1.0","6.0","4.8","4.9","105.35415826177166"
"12019","1052","54688","0.8","2.6","8.9","2.7","1.0","6.2","6.1","94.9959068503649"
"12021","1308","68041","0.6","3.6","8.1","1.6","3.3","4.3","4.3","107.3492692636762"
"12023","986","51261","0.4","0.3","3.9","-1.6","-11.6","3.7","3.7","73.77049180327869"
"12027","949","49347","-1.2","1.3","7.6","1.1","29.9","6.3","6.2","74.53353504790721"
"12029","878","45652","1.8","2.9","5.9","6.7","-23.6","2.9","2.9","95.68733153638814"
"12031","1378","71652","-0.9","1.2","5.8","-0.2","1.4","4.6","4.5","62.26853371710672"
"12033","1159","60268","0.1","0.2","7.3","-1.0","-2.6","7.0","7.0","66.71142410873318"
"12035","967","50301","1.4","2.7","7.6","3.3","-6.2","4.7","4.7","121.19388188641835"
"12037","844","43873","3.1","-0.3","5.4","2.9","6.8","5.8","5.7","120.16925246826516"
"12039","996","51813","-5.4","-7.7","1.1","-17.0","8.5","9.6","9.6","55.64748421891279"
"12041","901","46829","-0.5","2.2","6.6","-0.4","16.1","4.4","4.3","103.30361824855794"
"12043","1079","56125","2.0","4.5","7.1","4.3","-0.5","2.5","2.5","101.74563591022444"
"12045","983","51111","1.1","3.1","5.4","4.4","5.0","2.2","2.2","117.4923279263481"
"12047","1107","57583","2.5","5.3","10.3","5.2","11.3","4.6","4.7","79.13209955328654"
"12049","908","47192","0.8","-3.6","0.3","-5.4","-21.3","4.1","4.0","84.61101646791596"
"12051","1059","55090","0.0","-1.3","4.6","-6.0","-8.1","5.9","6.0","85.23874929304355"
"12053","971","50502","2.4","2.4","9.0","1.4","1.5","6.4","6.4","91.59734922226811"
"12055","922","47926","3.2","0.6","4.3","-1.1","0.3","3.7","3.7","92.70374353814663"
"12057","1447","75256","2.3","1.2","6.6","0.1","3.8","5.4","5.4","74.03837140663911"
"12059","805","41883","2.3","0.1","2.1","0.1","-5.4","1.9","1.9","110.5596912048525"
"12061","1115","57991","0.2","1.3","5.1","1.0","4.0","3.6","3.7","102.01314279753834"
"12063","910","47323","2.4","-0.2","3.6","-0.2","1.1","3.9","3.9","70.93728927848954"
"12065","923","47974","2.4","4.9","16.3","3.9","-4.5","10.8","10.8","126.79738562091504"
"12067","909","47254","5.3","3.6","9.3","2.5","-6.8","5.5","5.4","112.92613636363636"
"12069","1021","53106","0.6","2.4","7.8","-0.1","-9.8","5.4","5.4","92.21671182916646"
"12071","1184","61578","1.4","1.9","4.9","4.2","14.9","2.9","2.9","96.74455281456014"
"12073","1191","61906","3.6","2.8","7.5","3.7","2.7","4.7","4.6","67.99223225081525"
"12075","839","43623","0.5","-2.0","3.2","-3.7","-7.3","5.3","5.3","123.89380530973452"
"12077","958","49828","4.5","-0.2","4.9","-5.7","-2.8","5.0","5.0","75.83965330444204"
"12079","851","44239","0.9","-1.8","4.4","-1.4","-4.4","6.2","6.3","93.11993348576179"
"12081","1170","60844","1.3","2.3","6.9","0.8","0.9","4.5","4.5","101.6303667977817"
"12083","1010","52526","0.8","1.8","6.8","0.0","-1.9","4.9","4.9","85.55317582491132"
"12085","1143","59415","0.3","1.1","6.3","-0.7","1.0","5.2","5.1","99.12429747745392"
"12086","1492","77609","0.3","1.9","6.6","5.1","-3.2","4.6","4.6","98.0534666487485"
"12087","1129","58702","-1.0","3.0","6.5","-0.2","-9.7","3.5","3.5","106.4218623825917"
"12089","1092","56807","3.0","2.6","9.1","0.3","37.0","6.3","6.4","107.24563768168737"
"12091","1185","61616","-1.1","-0.7","2.9","-1.2","0.2","3.7","3.6","84.68870185608382"
"12093","931","48406","-1.3","3.0","6.2","0.2","-3.7","3.2","3.2","88.18527816017492"
"12095","1304","67805","-0.2","1.4","6.1","0.0","-0.8","4.7","4.6","58.992460401845214"
"12097","1010","52525","0.8","4.5","9.5","3.0","9.0","4.8","4.8","90.9035972962007"
"12099","1485","77246","0.2","1.3","4.5","0.3","-0.7","3.2","3.2","106.97732306275857"
"12101","1075","55908","3.2","3.1","8.6","4.0","8.6","5.4","5.4","104.36796184752795"
"12103","1298","67519","0.3","-1.2","3.6","-2.8","-4.8","4.8","4.8","92.7403502501787"
"12105","1071","55697","-2.1","0.7","5.2","0.8","-3.6","4.4","4.4","66.31490080202617"
"12107","992","51592","0.7","2.0","5.3","0.1","-9.8","3.3","3.3","91.97459584295612"
"12109","1154","60008","2.5","2.9","4.7","3.4","4.7","1.8","1.8","111.3652232870197"
"12111","1024","53238","1.3","1.8","5.5","-1.0","-4.6","3.7","3.7","96.79633360639404"
"12113","985","51217","2.0","0.6","4.7","-1.7","-3.0","4.1","4.1","106.29650041333701"
"12115","1253","65133","2.2","1.7","6.8","0.9","5.2","5.0","5.0","111.60155304664401"
"12117","1259","65449","-0.4","0.5","4.8","-1.5","0.0","4.3","4.3","84.55546123505658"
"12119","1113","57856","3.6","3.0","6.9","-2.4","-2.9","3.8","3.8","66.69799188841627"
"12121","916","47639","0.2","1.9","6.9","-1.7","-0.5","4.9","4.9","77.63923524522028"
"12123","903","46934","-2.3","-14.0","-16.9","-14.3","-4.0","-3.4","-3.4","87.83902012248468"
"12125","1017","52907","-3.4","2.7","4.6","-2.2","-7.2","1.8","1.9","63.505503810330225"
"12127","1041","54114","-0.7","1.6","5.7","1.0","-2.4","4.1","4.1","88.53195255329828"
"12129","934","48580","2.3","3.4","8.6","1.6","-0.7","5.1","5.0","95.7703927492447"
"12131","1080","56144","4.0","2.5","5.5","0.7","1.0","2.9","2.9","118.58559724018974"
"12133","876","45572","0.5","2.3","6.0","2.1","-1.7","3.5","3.6","88.60353130016051"
"12999","2144","111504","-0.1","6.4","12.0","5.9","12.7","5.3","5.3","152.0110442594577"
"13001","1188","61770","-1.6","0.8","-1.6","-6.4","-27.3","-2.4","-2.4","66.42894875858426"
"13003","955","49678","-2.3","-1.2","6.8","23.9","-63.7","8.0","8.1","59.34997644842205"
"13005","934","48583","-0.7","-3.8","0.1","-9.8","-14.7","4.1","4.1","76.6384778012685"
"13007","884","45963","4.5","2.3","9.0","6.2","-0.2","6.5","6.5","160.18306636155606"
"13009","844","43911","-2.4","3.3","5.9","2.0","-0.2","2.4","2.5","61.53751005009586"
"13011","863","44856","0.8","-0.2","2.1","-4.0","3.3","2.4","2.3","78.54799015586546"
"13013","1026","53359","2.2","6.5","11.3","3.9","-3.8","4.5","4.5","71.99767615569756"
"13015","1109","57660","1.9","3.9","9.3","4.4","-3.5","5.2","5.2","64.16767085556894"
"13017","875","45500","-3.4","-2.7","3.7","-4.3","-19.1","6.6","6.6","64.85355648535565"
"13019","803","41776","0.9","-3.0","-1.8","-6.2","-17.3","1.1","1.2","85.11198945981555"
"13021","1065","55370","-3.1","-1.6","2.4","-2.9","-6.1","4.1","4.1","60.9888081080737"
"13023","875","45487","-5.6","6.1","13.2","9.9","23.2","6.8","6.8","70.31000319590923"
"13025","865","44972","-1.9","-1.2","0.0","-4.6","-15.1","1.3","1.2","101.78710178710179"
"13027","909","47261","-1.2","-2.3","-1.8","-7.2","-7.0","0.4","0.5","95.69957601453665"
"13029","989","51413","4.4","6.9","14.2","13.0","4.9","6.8","6.7","94.68540012217471"
"13031","906","47121","-0.2","2.3","8.3","1.3","0.4","5.8","5.9","68.00410430598309"
"13033","1533","79708","-6.1","-12.3","-21.0","-25.3","-18.3","-9.9","-9.9","64.07322654462243"
"13035","932","48477","-2.5","0.8","5.3","-2.0","-10.9","4.5","4.5","65.30515317026834"
"13037","873","45370","-0.8","0.2","4.1","-1.8","-32.5","3.8","3.8","105.96026490066225"
"13039","1055","54858","-0.2","1.8","4.2","0.2","-7.1","2.4","2.4","75.74135868538688"
"13043","866","45049","-3.2","-18.3","0.2","4.8","-5.4","22.5","22.6","92.61150834184542"
"13045","1093","56823","-0.5","3.1","4.9","1.9","-0.5","1.8","1.7","60.773116626400174"
"13047","864","44946","-0.7","1.6","3.2","0.8","-7.7","1.5","1.6","75.53426676492262"
"13049","900","46782","-3.0","3.1","-1.1","1.9","-31.1","-4.1","-4.0","92.69932756964457"
"13051","1189","61834","0.9","1.1","5.7","1.1","20.5","4.6","4.6","63.37071811561966"
"13053","967","50259","-5.6","-13.0","-13.7","-17.8","-22.8","-0.7","-0.8","64.8596321393998"
"13055","845","43955","2.9","1.2","7.1","1.3","-21.9","5.8","5.8","77.77109641210663"
"13057","1044","54283","3.9","3.4","7.1","1.4","2.6","3.6","3.5","108.0910070005385"
"13059","1110","57718","-1.0","0.5","3.9","-3.3","-4.4","3.4","3.3","54.29168040444005"
"13061","750","38988","1.4","-3.9","-0.6","-5.5","-17.8","3.4","3.4","125.63667232597624"
"13063","1481","77005","-4.4","-0.6","4.7","-3.5","-8.6","5.3","5.2","40.14730139245847"
"13065","886","46073","-4.3","-2.2","1.2","1.2","-20.5","3.5","3.5","73.46938775510205"
"13067","1491","77531","0.1","-0.2","3.8","-1.6","7.7","4.0","4.0","73.97566846659294"
"13069","917","47678","-1.9","-0.2","5.1","-2.9","-4.1","5.3","5.3","57.465481580859745"
"13071","884","45979","-2.6","0.9","4.5","4.4","28.5","3.6","3.6","74.92315573770492"
"13073","955","49681","1.5","1.8","4.6","0.8","1.8","2.8","2.8","88.9500113553206"
"13075","834","43348","0.5","-0.2","0.0","-3.5","-12.0","0.2","0.2","88.8030888030888"
"13077","1043","54215","0.3","0.5","6.5","-0.9","-7.4","6.0","6.0","75.5613833797738"
"13079","799","41546","-1.9","7.0","12.9","8.7","-0.2","5.5","5.5","116.52703731911653"
"13081","924","48040","-6.2","-1.7","0.9","1.7","-7.3","2.6","2.6","71.81431690221763"
"13083","908","47218","1.0","8.2","14.3","21.6","3.6","5.6","5.6","68.35722160970232"
"13085","821","42703","2.7","12.3","19.1","10.1","27.1","6.1","6.1","90.31126698816308"
"13087","888","46182","1.0","2.5","7.2","4.2","21.2","4.6","4.6","92.37502879520848"
"13089","1462","76011","-1.1","-0.7","3.6","-8.6","-2.6","4.4","4.4","75.9824397859486"
"13091","783","40731","-0.3","0.2","5.7","-1.5","-22.8","5.5","5.5","76.06941081517353"
"13093","916","47624","-3.4","-17.3","-12.1","-11.1","-38.1","6.4","6.3","92.62988320579943"
"13095","1041","54123","-1.2","0.2","3.0","0.0","4.2","2.8","2.8","57.09940249864204"
"13097","1114","57949","-1.5","2.0","9.2","3.1","20.9","7.0","7.0","69.15279493363136"
"13099","1103","57332","-4.5","-2.5","2.7","0.3","-7.6","5.3","5.3","75.1776927282668"
"13101","908","47193","0.0","-1.4","3.6","-11.8","-43.2","5.1","5.1","97.0266040688576"
"13103","1042","54201","5.6","9.6","13.8","10.2","32.0","3.8","3.8","85.37986500071808"
"13105","876","45565","-0.9","-1.0","1.0","-4.6","-16.2","2.0","2.0","89.71409792967467"
"13107","877","45582","-0.8","-2.3","2.4","-3.4","-13.6","4.8","4.7","66.69498725573492"
"13109","824","42860","-2.1","1.5","7.6","10.4","0.2","5.9","5.9","62.34853491958581"
"13111","859","44667","0.7","3.9","7.4","5.1","10.9","3.4","3.3","111.27536621421852"
"13113","1130","58774","-0.1","-0.1","3.5","-0.6","-6.8","3.6","3.6","98.83081435613313"
"13115","957","49770","-0.3","2.6","1.8","0.7","-7.4","-0.8","-0.8","55.7707203718048"
"13117","1249","64971","7.7","4.4","8.9","4.2","2.8","4.3","4.4","100.20613447176633"
"13119","898","46716","1.5","2.8","4.4","2.6","-12.3","1.6","1.6","75.07692307692308"
"13121","1939","100817","13.9","1.1","6.2","-2.6","2.6","5.0","5.0","76.69194025883898"
"13123","847","44051","1.2","5.8","9.1","5.6","8.2","3.0","3.1","102.2685013015991"
"13125","716","37227","0.0","3.5","3.6","-2.6","60.1","-0.1","-0.1","126.61498708010336"
"13127","1038","53989","-0.7","3.4","7.5","1.3","-2.6","3.9","3.9","78.43414358394573"
"13129","1100","57205","-0.7","0.8","5.3","-0.9","-17.8","4.6","4.5","49.841359090726534"
"13131","868","45151","-1.9","-3.7","-0.1","-5.2","-22.1","3.7","3.8","97.4741481607052"
"13133","1017","52883","2.0","3.3","3.4","6.2","70.4","0.1","0.1","87.3015873015873"
"13135","1281","66588","0.0","1.5","4.3","0.3","-0.3","2.8","2.8","88.21733505821474"
"13137","941","48929","3.3","5.5","12.8","8.8","18.7","6.9","6.9","76.6"
"13139","1229","63932","0.6","1.8","6.3","-0.8","-3.3","4.3","4.4","58.253093561861434"
"13141","850","44202","-8.4","2.4","-0.1","-1.8","-8.8","-2.4","-2.4","67.3076923076923"
"13143","1028","53448","1.1","3.8","10.5","5.0","6.7","6.4","6.5","79.76804123711341"
"13145","909","47289","0.2","3.9","9.8","3.8","31.7","5.7","5.7","89.2176300137258"
"13147","955","49680","1.7","0.4","7.5","0.8","7.7","7.1","7.1","75.22681451612904"
"13149","1188","61776","-2.8","-1.1","5.7","-9.9","-13.0","6.8","6.8","82.3199251637044"
"13151","1007","52361","-1.5","2.7","9.1","2.4","6.6","6.2","6.2","71.72869538069283"
"13153","1114","57953","0.4","1.2","4.5","-0.2","-1.6","3.2","3.3","52.82600103371743"
"13155","876","45550","-3.5","-3.4","0.3","-7.0","-12.5","3.9","3.9","80.72407045009784"
"13157","970","50463","3.9","-3.4","1.6","-9.2","17.9","5.1","5.1","46.75630839081463"
"13159","776","40328","2.7","-1.8","-0.9","-7.3","-7.0","0.9","0.9","110.88295687885011"
"13161","897","46663","2.1","-0.8","3.7","-1.1","43.2","4.4","4.4","67.13615023474179"
"13163","948","49321","2.3","-1.0","1.7","-1.3","1.3","2.7","2.8","83.26513911620295"
"13165","890","46290","-0.8","11.4","16.5","24.0","19.3","4.6","4.6","78.00121876904326"
"13167","803","41753","-3.4","-0.3","3.2","-2.1","-18.8","3.5","3.5","104.99265785609398"
"13169","901","46841","-2.5","4.7","10.1","7.0","3.3","5.1","5.1","100.26196713503215"
"13171","973","50573","-0.8","1.1","4.0","4.3","-5.5","3.0","2.9","79.57856982739297"
"13173","858","44639","-4.5","-1.8","5.4","0.6","-4.9","7.2","7.3","90.26297085998578"
"13175","1011","52584","-3.1","0.7","6.8","0.7","-4.5","6.1","6.1","62.10675867667952"
"13177","926","48163","1.0","-2.4","0.4","-7.6","-10.3","2.9","2.9","83.2313341493268"
"13179","992","51607","-0.4","0.4","5.1","-0.1","-0.3","4.6","4.6","56.06580540976988"
"13181","808","42032","-4.6","2.7","5.8","1.3","-15.2","3.1","3.0","128.01101169993117"
"13183","790","41083","2.1","5.6","10.1","4.5","-26.5","4.2","4.2","101.92444761225944"
"13185","933","48531","-2.0","0.0","5.7","1.7","3.1","5.7","5.7","67.2367674475156"
"13187","947","49223","0.3","3.2","8.5","4.4","11.7","5.2","5.2","83.54876615746181"
"13189","845","43918","0.4","-4.7","-2.9","-8.4","-19.9","1.9","1.9","70.92298980747452"
"13191","826","42972","2.9","1.9","6.6","3.3","-7.4","4.6","4.6","139.9548532731377"
"13193","1046","54399","0.9","3.2","6.0","4.8","-12.0","2.6","2.7","82.14410024364776"
"13195","858","44626","2.2","5.3","7.2","3.5","-6.5","1.8","1.8","125.18591968269708"
"13197","777","40419","-4.6","0.8","7.4","7.4","-8.9","6.4","6.5","96.72386895475819"
"13199","1007","52384","-3.0","4.9","16.8","1.5","25.0","11.3","11.4","85.70838496489054"
"13201","1008","52433","-6.2","2.7","9.4","-1.1","-10.5","6.6","6.6","85.27131782945736"
"13205","874","45455","-4.2","-2.4","4.9","2.2","-7.8","7.5","7.5","74.41716844218003"
"13207","1054","54833","2.4","4.6","10.2","-2.8","21.4","5.3","5.3","85.23290386521309"
"13209","768","39939","-0.7","1.4","4.4","0.1","-20.8","2.9","2.9","98"
"13211","997","51852","5.5","1.6","5.7","-0.3","-24.5","4.0","4.0","78.75894988066825"
"13213","869","45202","-2.5","0.5","4.7","0.6","-25.0","4.2","4.2","65.31749878817257"
"13215","1069","55578","-1.1","-2.0","3.0","-4.0","-12.2","5.1","5.1","60.71140217098771"
"13217","1056","54919","-1.6","9.3","14.5","12.1","5.2","4.7","4.7","78.28064097011693"
"13219","998","51898","4.5","10.2","18.0","12.7","24.5","7.0","7.0","100.23584905660377"
"13221","881","45812","1.2","5.3","11.7","8.9","20.3","6.0","6.1","118.91117478510029"
"13223","937","48705","3.0","2.6","6.8","-0.5","-1.6","4.1","4.0","100.25638464355875"
"13225","1024","53255","-0.3","3.6","13.0","4.9","-6.9","9.1","9.1","62.41067174845164"
"13227","1072","55748","1.4","4.1","7.9","2.8","8.3","3.7","3.7","101.17238384715588"
"13229","871","45273","-3.3","-1.6","2.8","-2.4","7.0","4.6","4.5","97.52868490732568"
"13231","931","48412","5.1","1.8","8.4","-3.5","-22.4","6.5","6.5","113.37802389973768"
